"","Ensembl_ID","Symbol"
"3622","MI0000109","hsa-mir-103a-1"
"3623","MIMAT0000101_1","hsa-miR-103a-3p"
"3624","MIMAT0037306","hsa-miR-103a-1-5p"
"3625","MI0007261","hsa-mir-103b-1"
"3626","MIMAT0007402_1","hsa-miR-103b"
"3627","MI0000295","hsa-mir-218-2"
"3628","MIMAT0000275_1","hsa-miR-218-5p"
"3629","MIMAT0004566","hsa-miR-218-2-3p"
"3630","MI0003592","hsa-mir-585"
"3631","MIMAT0003250","hsa-miR-585-3p"
"3632","MIMAT0026618","hsa-miR-585-5p"
"3633","MI0016750","hsa-mir-378e"
"3634","MIMAT0018927","hsa-miR-378e"
"3635","MI0016416","hsa-mir-3912"
"3636","MIMAT0018186","hsa-miR-3912-3p"
"3637","MIMAT0027036","hsa-miR-3912-5p"
"3638","MI0017869","hsa-mir-5003"
"3639","MIMAT0021025","hsa-miR-5003-5p"
"3640","MIMAT0021026","hsa-miR-5003-3p"
"3641","MI0033669","hsa-mir-10523"
"3642","MIMAT0041992","hsa-miR-10523-5p"
"3643","MI0039720","hsa-mir-12118"
"3644","MIMAT0049012","hsa-miR-12118"
"3645","MI0025892","hsa-mir-8056"
"3646","MIMAT0030983","hsa-miR-8056"
"3647","MI0017261","hsa-mir-4634"
"3648","MIMAT0019691","hsa-miR-4634"
"3649","MI0003814","hsa-mir-1271"
"3650","MIMAT0005796","hsa-miR-1271-5p"
"3651","MIMAT0022712","hsa-miR-1271-3p"
"3652","MI0015885","hsa-mir-4281"
"3653","MIMAT0016907","hsa-miR-4281"
"3654","MI0006319","hsa-mir-1229"
"3655","MIMAT0005584","hsa-miR-1229-3p"
"3656","MIMAT0022942","hsa-miR-1229-5p"
"3657","MI0000802","hsa-mir-340"
"3658","MIMAT0004692","hsa-miR-340-5p"
"3659","MIMAT0000750","hsa-miR-340-3p"
"3660","MI0025925","hsa-mir-8089"
"3661","MIMAT0031016","hsa-miR-8089"
"3662","MI0017265","hsa-mir-4638"
"3663","MIMAT0019695","hsa-miR-4638-5p"
"3664","MIMAT0019696","hsa-miR-4638-3p"
"3665","MI0022555","hsa-mir-6720"
"3666","MIMAT0025851","hsa-miR-6720-3p"
"3667","MIMAT0027345","hsa-miR-6720-5p"
"3668","MI0017272","hsa-mir-4645"
"3669","MIMAT0019705","hsa-miR-4645-5p"
"3670","MIMAT0019706","hsa-miR-4645-3p"
"3671","MI0016092","hsa-mir-3691"
"3672","MIMAT0018120","hsa-miR-3691-5p"
"3673","MIMAT0019224","hsa-miR-3691-3p"
"3674","MI0025523","hsa-mir-7853"
"3675","MIMAT0030428","hsa-miR-7853-5p"
"3676","MI0019284","hsa-mir-5683"
"3677","MIMAT0022472","hsa-miR-5683"
"3678","MI0019294","hsa-mir-5689"
"3679","MIMAT0022481","hsa-miR-5689"
"3680","MI0017266","hsa-mir-4639"
"3681","MIMAT0019697","hsa-miR-4639-5p"
"3682","MIMAT0019698","hsa-miR-4639-3p"
"3683","MI0003593","hsa-mir-548a-1"
"3684","MIMAT0003251","hsa-miR-548a-3p"
"3685","MI0014167","hsa-mir-3143"
"3686","MIMAT0015012","hsa-miR-3143"
"3687","MI0005561","hsa-mir-877"
"3688","MIMAT0004949","hsa-miR-877-5p"
"3689","MIMAT0004950","hsa-miR-877-3p"
"3690","MI0017267","hsa-mir-4640"
"3691","MIMAT0019699","hsa-miR-4640-5p"
"3692","MIMAT0019700","hsa-miR-4640-3p"
"3693","MI0022738","hsa-mir-6891"
"3694","MIMAT0027682","hsa-miR-6891-5p"
"3695","MIMAT0027683","hsa-miR-6891-3p"
"3696","MI0022677","hsa-mir-6832"
"3697","MIMAT0027564","hsa-miR-6832-5p"
"3698","MIMAT0027565","hsa-miR-6832-3p"
"3699","MI0017273","hsa-mir-4646"
"3700","MIMAT0019707","hsa-miR-4646-5p"
"3701","MIMAT0019708","hsa-miR-4646-3p"
"3702","MI0006326","hsa-mir-1236"
"3703","MIMAT0005591","hsa-miR-1236-3p"
"3704","MIMAT0022945","hsa-miR-1236-5p"
"3705","MI0022556","hsa-mir-6721"
"3706","MIMAT0025852","hsa-miR-6721-5p"
"3707","MI0022678","hsa-mir-6833"
"3708","MIMAT0027566","hsa-miR-6833-5p"
"3709","MIMAT0027567","hsa-miR-6833-3p"
"3710","MI0016809","hsa-mir-3135b"
"3711","MIMAT0018985","hsa-miR-3135b"
"3712","MI0000296","hsa-mir-219a-1"
"3713","MIMAT0000276","hsa-miR-219a-5p"
"3714","MIMAT0004567","hsa-miR-219a-1-3p"
"3715","MI0022720","hsa-mir-6873"
"3716","MIMAT0027646","hsa-miR-6873-5p"
"3717","MIMAT0027647","hsa-miR-6873-3p"
"3718","MI0022679","hsa-mir-6834"
"3719","MIMAT0027568","hsa-miR-6834-5p"
"3720","MIMAT0027569","hsa-miR-6834-3p"
"3721","MI0017870","hsa-mir-5004"
"3722","MIMAT0021027","hsa-miR-5004-5p"
"3723","MIMAT0021028","hsa-miR-5004-3p"
"3724","MI0016590","hsa-mir-3934"
"3725","MIMAT0018349","hsa-miR-3934-5p"
"3726","MIMAT0022975","hsa-miR-3934-3p"
"3727","MI0023620","hsa-mir-7159"
"3728","MIMAT0028228","hsa-miR-7159-5p"
"3729","MIMAT0028229","hsa-miR-7159-3p"
"3730","MI0006415","hsa-mir-1275"
"3731","MIMAT0005929","hsa-miR-1275"
"3732","MI0022680","hsa-mir-6835"
"3733","MIMAT0027570","hsa-miR-6835-5p"
"3734","MIMAT0027571","hsa-miR-6835-3p"
"3735","MI0022962","hsa-mir-7111"
"3736","MIMAT0028119","hsa-miR-7111-5p"
"3737","MIMAT0028120","hsa-miR-7111-3p"
"3738","MI0019295","hsa-mir-5690"
"3739","MIMAT0022482","hsa-miR-5690"
"3740","MI0016433","hsa-mir-3925"
"3741","MIMAT0018200","hsa-miR-3925-5p"
"3742","MIMAT0019228","hsa-miR-3925-3p"
"3743","MI0016810","hsa-mir-4462"
"3744","MIMAT0018986","hsa-miR-4462"
"3745","MI0033670","hsa-mir-9983"
"3746","MIMAT0041993","hsa-miR-9983-3p"
"3747","MI0017268","hsa-mir-4641"
"3748","MIMAT0019701","hsa-miR-4641"
"3749","MI0033422","hsa-mir-10398"
"3750","MIMAT0041627","hsa-miR-10398-5p"
"3751","MIMAT0041628","hsa-miR-10398-3p"
"3752","MI0022681","hsa-mir-6780b"
"3753","MIMAT0027572","hsa-miR-6780b-5p"
"3754","MIMAT0027573","hsa-miR-6780b-3p"
"3755","MI0017274","hsa-mir-4647"
"3756","MIMAT0019709","hsa-miR-4647"
"3757","MI0017269","hsa-mir-4642"
"3758","MIMAT0019702","hsa-miR-4642"
"3759","MI0003594","hsa-mir-586"
"3760","MIMAT0003252","hsa-miR-586"
"3761","MI0000490","hsa-mir-206"
"3762","MIMAT0000462","hsa-miR-206"
"3763","MI0000822","hsa-mir-133b"
"3764","MIMAT0000770","hsa-miR-133b"
"3765","MI0019287","hsa-mir-5685"
"3766","MIMAT0022475","hsa-miR-5685"
"3767","MI0014168","hsa-mir-548u"
"3768","MIMAT0015013","hsa-miR-548u"
"3769","MI0000254","hsa-mir-30c-2"
"3770","MIMAT0000244_1","hsa-miR-30c-5p"
"3771","MIMAT0004550","hsa-miR-30c-2-3p"
"3772","MI0000088","hsa-mir-30a"
"3773","MIMAT0000087","hsa-miR-30a-5p"
"3774","MIMAT0000088","hsa-miR-30a-3p"
"3775","MI0015890","hsa-mir-4282"
"3776","MIMAT0016912","hsa-miR-4282"
"3777","MI0016811","hsa-mir-4463"
"3778","MIMAT0018987","hsa-miR-4463"
"3779","MI0033671","hsa-mir-10524"
"3780","MIMAT0041994","hsa-miR-10524-5p"
"3781","MI0016812","hsa-mir-4464"
"3782","MIMAT0018988","hsa-miR-4464"
"3783","MI0017270","hsa-mir-4643"
"3784","MIMAT0019703","hsa-miR-4643"
"3785","MI0003939","hsa-mir-2113"
"3786","MIMAT0009206","hsa-miR-2113"
"3787","MI0016813","hsa-mir-548ai"
"3788","MIMAT0018989","hsa-miR-548ai"
"3789","MI0003595","hsa-mir-587"
"3790","MIMAT0003253","hsa-miR-587"
"3791","MI0003596","hsa-mir-548b"
"3792","MIMAT0004798","hsa-miR-548b-5p"
"3793","MIMAT0003254","hsa-miR-548b-3p"
"3794","MI0014169","hsa-mir-3144"
"3795","MIMAT0015014","hsa-miR-3144-5p"
"3796","MIMAT0015015","hsa-miR-3144-3p"
"3797","MI0003597","hsa-mir-588"
"3798","MIMAT0003255","hsa-miR-588"
"3799","MI0016751","hsa-mir-548h-5"
"3800","MIMAT0005928_3","hsa-miR-548h-5p"
"3801","MI0016814","hsa-mir-548aj-1"
"3802","MIMAT0018990","hsa-miR-548aj-3p"
"3803","MI0016063","hsa-mir-3662"
"3804","MIMAT0018083","hsa-miR-3662"
"3805","MI0003598","hsa-mir-548a-2"
"3806","MIMAT0003251_1","hsa-miR-548a-3p"
"3807","MI0014170","hsa-mir-3145"
"3808","MIMAT0015016","hsa-miR-3145-3p"
"3809","MIMAT0019205","hsa-miR-3145-5p"
"3810","MI0016069","hsa-mir-3668"
"3811","MIMAT0018091","hsa-miR-3668"
"3812","MI0016816","hsa-mir-4465"
"3813","MIMAT0018992","hsa-miR-4465"
"3814","MI0039733","hsa-mir-12131"
"3815","MIMAT0049025","hsa-miR-12131"
"3816","MI0014171","hsa-mir-1273c"
"3817","MIMAT0015017","hsa-miR-1273c"
"3818","MI0006334","hsa-mir-1202"
"3819","MIMAT0005865","hsa-miR-1202"
"3820","MI0016817","hsa-mir-4466"
"3821","MIMAT0018993","hsa-miR-4466"
"3822","MI0016093","hsa-mir-3692"
"3823","MIMAT0018121","hsa-miR-3692-5p"
"3824","MIMAT0018122","hsa-miR-3692-3p"
"3825","MI0023619","hsa-mir-7161"
"3826","MIMAT0028232","hsa-miR-7161-5p"
"3827","MIMAT0028233","hsa-miR-7161-3p"
"3828","MI0016424","hsa-mir-3918"
"3829","MIMAT0018192","hsa-miR-3918"
"3830","MI0008334","hsa-mir-1913"
"3831","MIMAT0007888","hsa-miR-1913"
"3832","MI0016596","hsa-mir-3939"
"3833","MIMAT0018355","hsa-miR-3939"
"3834","MI0017271","hsa-mir-4644"
"3835","MIMAT0019704","hsa-miR-4644"
"3836","MI0000815","hsa-mir-339"
"3837","MIMAT0000764","hsa-miR-339-5p"
"3838","MIMAT0004702","hsa-miR-339-3p"
"3839","MI0017283","hsa-mir-4655"
"3840","MIMAT0019721","hsa-miR-4655-5p"
"3841","MIMAT0019722","hsa-miR-4655-3p"
"3842","MI0022682","hsa-mir-6836"
"3843","MIMAT0027574","hsa-miR-6836-5p"
"3844","MIMAT0027575","hsa-miR-6836-3p"
"3845","MI0017275","hsa-mir-4648"
"3846","MIMAT0019710","hsa-miR-4648"
"3847","MI0017284","hsa-mir-4656"
"3848","MIMAT0019723","hsa-miR-4656"
"3849","MI0003599","hsa-mir-589"
"3850","MIMAT0004799","hsa-miR-589-5p"
"3851","MIMAT0003256","hsa-miR-589-3p"
"3852","MI0022721","hsa-mir-6874"
"3853","MIMAT0027648","hsa-miR-6874-5p"
"3854","MIMAT0027649","hsa-miR-6874-3p"
"3855","MI0016084","hsa-mir-3683"
"3856","MIMAT0018111","hsa-miR-3683"
"3857","MI0006367","hsa-mir-1302-6"
"3858","MIMAT0005890_7","hsa-miR-1302"
"3859","MI0014172","hsa-mir-3146"
"3860","MIMAT0015018","hsa-miR-3146"
"3861","MI0006276","hsa-mir-1183"
"3862","MIMAT0005828","hsa-miR-1183"
"3863","MI0000253","hsa-mir-148a"
"3864","MIMAT0004549","hsa-miR-148a-5p"
"3865","MIMAT0000243","hsa-miR-148a-3p"
"3866","MI0001150","hsa-mir-196b"
"3867","MIMAT0001080","hsa-miR-196b-5p"
"3868","MIMAT0009201","hsa-miR-196b-3p"
"3869","MI0003762","hsa-mir-550a-3"
"3870","MIMAT0003257","hsa-miR-550a-3p"
"3871","MIMAT0020925","hsa-miR-550a-3-5p"
"3872","MI0003600","hsa-mir-550a-1"
"3873","MIMAT0004800","hsa-miR-550a-5p"
"3874","MIMAT0003257_1","hsa-miR-550a-3p"
"3875","MI0016686","hsa-mir-550b-1"
"3876","MIMAT0018445","hsa-miR-550b-3p"
"3877","MIMAT0022737","hsa-miR-550b-2-5p"
"3878","MI0016687","hsa-mir-550b-2"
"3879","MIMAT0018445_1","hsa-miR-550b-3p"
"3880","MIMAT0022737_1","hsa-miR-550b-2-5p"
"3881","MI0003601","hsa-mir-550a-2"
"3882","MIMAT0004800_1","hsa-miR-550a-5p"
"3883","MIMAT0003257_2","hsa-miR-550a-3p"
"3884","MI0006399","hsa-mir-548n"
"3885","MIMAT0005916","hsa-miR-548n"
"3886","MI0006332","hsa-mir-1200"
"3887","MIMAT0005863","hsa-miR-1200"
"3888","MI0016600","hsa-mir-3943"
"3889","MIMAT0018359","hsa-miR-3943"
"3890","MI0022683","hsa-mir-6837"
"3891","MIMAT0027576","hsa-miR-6837-5p"
"3892","MIMAT0027577","hsa-miR-6837-3p"
"3893","MI0022684","hsa-mir-6838"
"3894","MIMAT0027578","hsa-miR-6838-5p"
"3895","MIMAT0027579","hsa-miR-6838-3p"
"3896","MI0017276","hsa-mir-4649"
"3897","MIMAT0019711","hsa-miR-4649-5p"
"3898","MIMAT0019712","hsa-miR-4649-3p"
"3899","MI0017285","hsa-mir-4657"
"3900","MIMAT0019724","hsa-miR-4657"
"3901","MI0015892","hsa-mir-4283-1"
"3902","MIMAT0016914","hsa-miR-4283"
"3903","MI0014173","hsa-mir-3147"
"3904","MIMAT0015019","hsa-miR-3147"
"3905","MI0015982","hsa-mir-4283-2"
"3906","MIMAT0016914_1","hsa-miR-4283"
"3907","MI0022685","hsa-mir-6839"
"3908","MIMAT0027580","hsa-miR-6839-5p"
"3909","MIMAT0027581","hsa-miR-6839-3p"
"3910","MI0017277","hsa-mir-4650-1"
"3911","MIMAT0019713","hsa-miR-4650-5p"
"3912","MIMAT0019714","hsa-miR-4650-3p"
"3913","MI0016419","hsa-mir-3914-1"
"3914","MIMAT0018188","hsa-miR-3914"
"3915","MI0016421","hsa-mir-3914-2"
"3916","MIMAT0018188_1","hsa-miR-3914"
"3917","MI0017278","hsa-mir-4650-2"
"3918","MIMAT0019713_1","hsa-miR-4650-5p"
"3919","MIMAT0019714_1","hsa-miR-4650-3p"
"3920","MI0015893","hsa-mir-4284"
"3921","MIMAT0016915","hsa-miR-4284"
"3922","MI0003602","hsa-mir-590"
"3923","MIMAT0003258","hsa-miR-590-5p"
"3924","MIMAT0004801","hsa-miR-590-3p"
"3925","MI0033672","hsa-mir-10525"
"3926","MIMAT0041995","hsa-miR-10525-3p"
"3927","MI0017279","hsa-mir-4651"
"3928","MIMAT0019715","hsa-miR-4651"
"3929","MI0006346","hsa-mir-1285-1"
"3930","MIMAT0005876_1","hsa-miR-1285-3p"
"3931","MIMAT0022719","hsa-miR-1285-5p"
"3932","MI0003674","hsa-mir-653"
"3933","MIMAT0003328","hsa-miR-653-5p"
"3934","MIMAT0026625","hsa-miR-653-3p"
"3935","MI0003124","hsa-mir-489"
"3936","MIMAT0002805","hsa-miR-489-3p"
"3937","MIMAT0026605","hsa-miR-489-5p"
"3938","MI0017280","hsa-mir-4652"
"3939","MIMAT0019716","hsa-miR-4652-5p"
"3940","MIMAT0019717","hsa-miR-4652-3p"
"3941","MI0003603","hsa-mir-591"
"3942","MIMAT0003259","hsa-miR-591"
"3943","MI0019297","hsa-mir-5692a-1"
"3944","MIMAT0022484","hsa-miR-5692a"
"3945","MI0019289","hsa-mir-5692c-2"
"3946","MIMAT0022476_1","hsa-miR-5692c"
"3947","MI0015999","hsa-mir-3609"
"3948","MIMAT0017986","hsa-miR-3609"
"3949","MI0039721","hsa-mir-12119"
"3950","MIMAT0049013","hsa-miR-12119"
"3951","MI0000082","hsa-mir-25"
"3952","MIMAT0004498","hsa-miR-25-5p"
"3953","MIMAT0000081","hsa-miR-25-3p"
"3954","MI0000095","hsa-mir-93"
"3955","MIMAT0000093","hsa-miR-93-5p"
"3956","MIMAT0004509","hsa-miR-93-3p"
"3957","MI0000734","hsa-mir-106b"
"3958","MIMAT0000680","hsa-miR-106b-5p"
"3959","MIMAT0004672","hsa-miR-106b-3p"
"3960","MI0017286","hsa-mir-4658"
"3961","MIMAT0019725","hsa-miR-4658"
"3962","MI0022686","hsa-mir-6840"
"3963","MIMAT0027582","hsa-miR-6840-5p"
"3964","MIMAT0027583","hsa-miR-6840-3p"
"3965","MI0022722","hsa-mir-6875"
"3966","MIMAT0027650","hsa-miR-6875-5p"
"3967","MIMAT0027651","hsa-miR-6875-3p"
"3968","MI0017281","hsa-mir-4653"
"3969","MIMAT0019718","hsa-miR-4653-5p"
"3970","MIMAT0019719","hsa-miR-4653-3p"
"3971","MI0015891","hsa-mir-4285"
"3972","MIMAT0016913","hsa-miR-4285"
"3973","MI0006402","hsa-mir-548o"
"3974","MIMAT0005919_1","hsa-miR-548o-3p"
"3975","MI0017979","hsa-mir-5090"
"3976","MIMAT0021082","hsa-miR-5090"
"3977","MI0016818","hsa-mir-4467"
"3978","MIMAT0018994","hsa-miR-4467"
"3979","MI0016067","hsa-mir-3666"
"3980","MIMAT0018088","hsa-miR-3666"
"3981","MI0021277","hsa-mir-6132"
"3982","MIMAT0024616","hsa-miR-6132"
"3983","MI0003604","hsa-mir-592"
"3984","MIMAT0003260","hsa-miR-592"
"3985","MI0003605","hsa-mir-593"
"3986","MIMAT0003261","hsa-miR-593-5p"
"3987","MIMAT0004802","hsa-miR-593-3p"
"3988","MI0000252","hsa-mir-129-1"
"3989","MIMAT0000242_1","hsa-miR-129-5p"
"3990","MIMAT0004548","hsa-miR-129-1-3p"
"3991","MI0000272","hsa-mir-182"
"3992","MIMAT0000259","hsa-miR-182-5p"
"3993","MIMAT0000260","hsa-miR-182-3p"
"3994","MI0000098","hsa-mir-96"
"3995","MIMAT0000095","hsa-miR-96-5p"
"3996","MIMAT0004510","hsa-miR-96-3p"
"3997","MI0000273","hsa-mir-183"
"3998","MIMAT0000261","hsa-miR-183-5p"
"3999","MIMAT0004560","hsa-miR-183-3p"
"4000","MI0000816","hsa-mir-335"
"4001","MIMAT0000765","hsa-miR-335-5p"
"4002","MIMAT0004703","hsa-miR-335-3p"
"4003","MI0000087","hsa-mir-29a"
"4004","MIMAT0004503","hsa-miR-29a-5p"
"4005","MIMAT0000086","hsa-miR-29a-3p"
"4006","MI0000105","hsa-mir-29b-1"
"4007","MIMAT0004514","hsa-miR-29b-1-5p"
"4008","MIMAT0000100_1","hsa-miR-29b-3p"
"4009","MI0016054","hsa-mir-3654"
"4010","MIMAT0018074","hsa-miR-3654"
"4011","MI0021278","hsa-mir-6133"
"4012","MIMAT0024617","hsa-miR-6133"
"4013","MI0022221","hsa-mir-6509"
"4014","MIMAT0025474","hsa-miR-6509-5p"
"4015","MIMAT0025475","hsa-miR-6509-3p"
"4016","MI0003125","hsa-mir-490"
"4017","MIMAT0004764","hsa-miR-490-5p"
"4018","MIMAT0002806","hsa-miR-490-3p"
"4019","MI0016819","hsa-mir-4468"
"4020","MIMAT0018995","hsa-miR-4468"
"4021","MI0033423","hsa-mir-10399"
"4022","MIMAT0041629","hsa-miR-10399-5p"
"4023","MIMAT0041630","hsa-miR-10399-3p"
"4024","MI0036559","hsa-mir-11400"
"4025","MIMAT0044657","hsa-miR-11400"
"4026","MI0022739","hsa-mir-6892"
"4027","MIMAT0027684","hsa-miR-6892-5p"
"4028","MIMAT0027685","hsa-miR-6892-3p"
"4029","MI0006377","hsa-mir-548f-4"
"4030","MIMAT0005895_3","hsa-miR-548f-3p"
"4031","MI0003760","hsa-mir-671"
"4032","MIMAT0003880","hsa-miR-671-5p"
"4033","MIMAT0004819","hsa-miR-671-3p"
"4034","MI0016410","hsa-mir-3907"
"4035","MIMAT0018179","hsa-miR-3907"
"4036","MI0000464","hsa-mir-153-2"
"4037","MIMAT0000439_1","hsa-miR-153-3p"
"4038","MIMAT0026480","hsa-miR-153-5p"
"4039","MI0003607","hsa-mir-595"
"4040","MIMAT0003263","hsa-miR-595"
"4041","MI0019315","hsa-mir-5707"
"4042","MIMAT0022501","hsa-miR-5707"
"4043","MI0016075","hsa-mir-3674"
"4044","MIMAT0018097","hsa-miR-3674"
"4045","MI0003608","hsa-mir-596"
"4046","MIMAT0003264","hsa-miR-596"
"4047","MI0023621","hsa-mir-7160"
"4048","MIMAT0028230","hsa-miR-7160-5p"
"4049","MIMAT0028231","hsa-miR-7160-3p"
"4050","MI0025891","hsa-mir-8055"
"4051","MIMAT0030982","hsa-miR-8055"
"4052","MI0017287","hsa-mir-4659a"
"4053","MIMAT0019726","hsa-miR-4659a-5p"
"4054","MIMAT0019727","hsa-miR-4659a-3p"
"4055","MI0017291","hsa-mir-4659b"
"4056","MIMAT0019733","hsa-miR-4659b-5p"
"4057","MIMAT0019734","hsa-miR-4659b-3p"
"4058","MI0006423","hsa-mir-548i-3"
"4059","MIMAT0005935_2","hsa-miR-548i"
"4060","MI0017288","hsa-mir-4660"
"4061","MIMAT0019728","hsa-miR-4660"
"4062","MI0003609","hsa-mir-597"
"4063","MIMAT0003265","hsa-miR-597-5p"
"4064","MIMAT0026619","hsa-miR-597-3p"
"4065","MI0000443","hsa-mir-124-1"
"4066","MIMAT0004591_1","hsa-miR-124-5p"
"4067","MIMAT0000422_1","hsa-miR-124-3p"
"4068","MI0015894","hsa-mir-4286"
"4069","MIMAT0016916","hsa-miR-4286"
"4070","MI0006653","hsa-mir-1322"
"4071","MIMAT0005953","hsa-miR-1322"
"4072","MI0003610","hsa-mir-598"
"4073","MIMAT0003266","hsa-miR-598-3p"
"4074","MIMAT0026620","hsa-miR-598-5p"
"4075","MI0019298","hsa-mir-5692a-2"
"4076","MIMAT0022484_1","hsa-miR-5692a"
"4077","MI0016434","hsa-mir-3926-1"
"4078","MIMAT0018201","hsa-miR-3926"
"4079","MI0016437","hsa-mir-3926-2"
"4080","MIMAT0018201_1","hsa-miR-3926"
"4081","MI0000791","hsa-mir-383"
"4082","MIMAT0000738","hsa-miR-383-5p"
"4083","MIMAT0026485","hsa-miR-383-3p"
"4084","MI0014174","hsa-mir-548v"
"4085","MIMAT0015020","hsa-miR-548v"
"4086","MI0000542","hsa-mir-320a"
"4087","MIMAT0000510","hsa-miR-320a-3p"
"4088","MIMAT0037311","hsa-miR-320a-5p"
"4089","MI0022687","hsa-mir-6841"
"4090","MIMAT0027584","hsa-miR-6841-5p"
"4091","MIMAT0027585","hsa-miR-6841-3p"
"4092","MI0022723","hsa-mir-6876"
"4093","MIMAT0027652","hsa-miR-6876-5p"
"4094","MIMAT0027653","hsa-miR-6876-3p"
"4095","MI0006414","hsa-mir-548h-4"
"4096","MIMAT0005928_4","hsa-miR-548h-5p"
"4097","MIMAT0022723","hsa-miR-548h-3p"
"4098","MI0022688","hsa-mir-6842"
"4099","MIMAT0027586","hsa-miR-6842-5p"
"4100","MIMAT0027587","hsa-miR-6842-3p"
"4101","MI0022689","hsa-mir-6843"
"4102","MIMAT0027588","hsa-miR-6843-3p"
"4103","MI0016014","hsa-mir-3622b"
"4104","MIMAT0018005","hsa-miR-3622b-5p"
"4105","MIMAT0018006","hsa-miR-3622b-3p"
"4106","MI0016013","hsa-mir-3622a"
"4107","MIMAT0018003","hsa-miR-3622a-5p"
"4108","MIMAT0018004","hsa-miR-3622a-3p"
"4109","MI0015895","hsa-mir-4287"
"4110","MIMAT0016917","hsa-miR-4287"
"4111","MI0015896","hsa-mir-4288"
"4112","MIMAT0016918","hsa-miR-4288"
"4113","MI0014175","hsa-mir-3148"
"4114","MIMAT0015021","hsa-miR-3148"
"4115","MI0017871","hsa-mir-548ao"
"4116","MIMAT0021029","hsa-miR-548ao-5p"
"4117","MIMAT0021030","hsa-miR-548ao-3p"
"4118","MI0002470","hsa-mir-486-1"
"4119","MIMAT0002177","hsa-miR-486-5p"
"4120","MIMAT0004762","hsa-miR-486-3p"
"4121","MI0023622","hsa-mir-486-2"
"4122","MIMAT0002177_1","hsa-miR-486-5p"
"4123","MIMAT0004762_1","hsa-miR-486-3p"
"4124","MI0016820","hsa-mir-4469"
"4125","MIMAT0018996","hsa-miR-4469"
"4126","MI0016821","hsa-mir-4470"
"4127","MIMAT0018997","hsa-miR-4470"
"4128","MI0000444","hsa-mir-124-2"
"4129","MIMAT0004591_2","hsa-miR-124-5p"
"4130","MIMAT0000422_2","hsa-miR-124-3p"
"4131","MI0019281","hsa-mir-5681a"
"4132","MIMAT0022469","hsa-miR-5681a"
"4133","MI0019293","hsa-mir-5681b"
"4134","MIMAT0022480","hsa-miR-5681b"
"4135","MI0010486","hsa-mir-2052"
"4136","MIMAT0009977","hsa-miR-2052"
"4137","MI0014176","hsa-mir-3149"
"4138","MIMAT0015022","hsa-miR-3149"
"4139","MI0039725","hsa-mir-12123"
"4140","MIMAT0049017","hsa-miR-12123"
"4141","MI0019316","hsa-mir-5708"
"4142","MIMAT0022502","hsa-miR-5708"
"4143","MI0017289","hsa-mir-4661"
"4144","MIMAT0019729","hsa-miR-4661-5p"
"4145","MIMAT0019730","hsa-miR-4661-3p"
"4146","MI0025920","hsa-mir-8084"
"4147","MIMAT0031011","hsa-miR-8084"
"4148","MI0003840","hsa-mir-378d-2"
"4149","MIMAT0018926_1","hsa-miR-378d"
"4150","MI0016426","hsa-mir-3150b"
"4151","MIMAT0018194","hsa-miR-3150b-3p"
"4152","MIMAT0019226","hsa-miR-3150b-5p"
"4153","MI0014177","hsa-mir-3150a"
"4154","MIMAT0015023","hsa-miR-3150a-3p"
"4155","MIMAT0019206","hsa-miR-3150a-5p"
"4156","MI0031831","hsa-mir-9903"
"4157","MIMAT0039323","hsa-miR-9903"
"4158","MI0003611","hsa-mir-599"
"4159","MIMAT0003267","hsa-miR-599"
"4160","MI0005541","hsa-mir-875"
"4161","MIMAT0004922","hsa-miR-875-5p"
"4162","MIMAT0004923","hsa-miR-875-3p"
"4163","MI0016822","hsa-mir-4471"
"4164","MIMAT0018998","hsa-miR-4471"
"4165","MI0025241","hsa-mir-7705"
"4166","MIMAT0030020","hsa-miR-7705"
"4167","MI0019280","hsa-mir-5680"
"4168","MIMAT0022468","hsa-miR-5680"
"4169","MI0014178","hsa-mir-3151"
"4170","MIMAT0015024","hsa-miR-3151-5p"
"4171","MIMAT0027026","hsa-miR-3151-3p"
"4172","MI0003612","hsa-mir-548a-3"
"4173","MIMAT0003251_2","hsa-miR-548a-3p"
"4174","MIMAT0004803","hsa-miR-548a-5p"
"4175","MI0010487","hsa-mir-2053"
"4176","MIMAT0009978","hsa-miR-2053"
"4177","MI0016000","hsa-mir-3610"
"4178","MIMAT0017987","hsa-miR-3610"
"4179","MI0022212","hsa-mir-548az"
"4180","MIMAT0025456","hsa-miR-548az-5p"
"4181","MIMAT0025457","hsa-miR-548az-3p"
"4182","MI0017292","hsa-mir-4663"
"4183","MIMAT0019735","hsa-miR-4663"
"4184","MI0016689","hsa-mir-548aa-1"
"4185","MIMAT0018447_1","hsa-miR-548aa"
"4186","MI0003668","hsa-mir-548d-1"
"4187","MIMAT0004812_1","hsa-miR-548d-5p"
"4188","MIMAT0003323_1","hsa-miR-548d-3p"
"4189","MI0022690","hsa-mir-6844"
"4190","MIMAT0027589","hsa-miR-6844"
"4191","MI0017293","hsa-mir-4662b"
"4192","MIMAT0019736","hsa-miR-4662b"
"4193","MI0017290","hsa-mir-4662a"
"4194","MIMAT0019731","hsa-miR-4662a-5p"
"4195","MIMAT0019732","hsa-miR-4662a-3p"
"4196","MI0006337","hsa-mir-1204"
"4197","MIMAT0005868","hsa-miR-1204"
"4198","MI0006338","hsa-mir-1205"
"4199","MIMAT0005869","hsa-miR-1205"
