"","Ensembl_ID","Symbol","Biotype"
"38198","ENSG00000199157","MIR208A","miRNA"
"38201","ENSG00000215991","MIR208B","miRNA"
"38234","ENSG00000283856","MIR7703","miRNA"
"38292","ENSG00000265165","MIR4307","miRNA"
"38295","ENSG00000264657","MIR3171","miRNA"
"38338","ENSG00000207952","MIR624","miRNA"
"38453","ENSG00000266327","MIR4503","miRNA"
"38556","ENSG00000263945","MIR548Y","miRNA"
"38600","ENSG00000278038","MIR6076","miRNA"
"38608","ENSG00000264712","MIR4504","miRNA"
"38689","ENSG00000266431","MIR5580","miRNA"
"38700","ENSG00000265432","MIR4308","miRNA"
"38795","ENSG00000263629","MIR5586","miRNA"
"38876","ENSG00000221537","MIR548H1","miRNA"
"38895","ENSG00000284269","MIR7855","miRNA"
"38904","ENSG00000266531","MIR4706","miRNA"
"38913","ENSG00000266740","MIR4708","miRNA"
"38917","ENSG00000207781","MIR625","miRNA"
"38938","ENSG00000265993","MIR5694","miRNA"
"39043","ENSG00000273830","MIR7843","miRNA"
"39084","ENSG00000264741","MIR4505","miRNA"
"39115","ENSG00000283944","MIR4709","miRNA"
"39157","ENSG00000280494","MIR7641-2","miRNA"
"39202","ENSG00000221754","MIR1260A","miRNA"
"39418","ENSG00000265768","MIR4506","miRNA"
"39449","ENSG00000264607","MIR3173","miRNA"
"39536","ENSG00000265154","MIR151B","miRNA"
"39537","ENSG00000199082","MIR342","miRNA"
"39542","ENSG00000283840","MIR6764","miRNA"
"39546","ENSG00000198984","MIR345","miRNA"
"39564","ENSG00000266461","MIR2392","miRNA"
"39570","ENSG00000211574","MIR770","miRNA"
"39571","ENSG00000207989","MIR493","miRNA"
"39572","ENSG00000199151","MIR337","miRNA"
"39573","ENSG00000283159","MIR665","miRNA"
"39575","ENSG00000208001","MIR431","miRNA"
"39576","ENSG00000207569","MIR433","miRNA"
"39577","ENSG00000207608","MIR127","miRNA"
"39578","ENSG00000272458","MIR432","miRNA"
"39579","ENSG00000207942","MIR136","miRNA"
"39584","ENSG00000199005","MIR370","miRNA"
"39630","ENSG00000199088","MIR379","miRNA"
"39631","ENSG00000199109","MIR411","miRNA"
"39632","ENSG00000207749","MIR299","miRNA"
"39633","ENSG00000198982","MIR380","miRNA"
"39634","ENSG00000221745","MIR1197","miRNA"
"39635","ENSG00000199069","MIR323A","miRNA"
"39636","ENSG00000211582","MIR758","miRNA"
"39637","ENSG00000207761","MIR329-1","miRNA"
"39638","ENSG00000207762","MIR329-2","miRNA"
"39639","ENSG00000194717","MIR494","miRNA"
"39640","ENSG00000221036","MIR1193","miRNA"
"39641","ENSG00000212040","MIR543","miRNA"
"39642","ENSG00000207743","MIR495","miRNA"
"39643","ENSG00000283279","MIR376C","miRNA"
"39644","ENSG00000283561","MIR376A2","miRNA"
"39645","ENSG00000207934","MIR654","miRNA"
"39646","ENSG00000283556","MIR376B","miRNA"
"39647","ENSG00000283588","MIR376A1","miRNA"
"39648","ENSG00000215957","MIR300","miRNA"
"39649","ENSG00000221525","MIR1185-1","miRNA"
"39650","ENSG00000221614","MIR1185-2","miRNA"
"39652","ENSG00000199020","MIR381","miRNA"
"39653","ENSG00000207754","MIR487B","miRNA"
"39654","ENSG00000202560","MIR539","miRNA"
"39655","ENSG00000216099","MIR889","miRNA"
"39656","ENSG00000207587","MIR544A","miRNA"
"39657","ENSG00000207646","MIR655","miRNA"
"39658","ENSG00000207742","MIR487A","miRNA"
"39659","ENSG00000283170","MIR382","miRNA"
"39660","ENSG00000207993","MIR134","miRNA"
"39661","ENSG00000276352","MIR668","miRNA"
"39662","ENSG00000208027","MIR485","miRNA"
"39663","ENSG00000208004","MIR323B","miRNA"
"39664","ENSG00000207978","MIR154","miRNA"
"39665","ENSG00000207961","MIR496","miRNA"
"39666","ENSG00000199015","MIR377","miRNA"
"39668","ENSG00000216179","MIR541","miRNA"
"39669","ENSG00000199107","MIR409","miRNA"
"39670","ENSG00000199012","MIR412","miRNA"
"39671","ENSG00000199025","MIR369","miRNA"
"39672","ENSG00000199092","MIR410","miRNA"
"39673","ENSG00000207959","MIR656","miRNA"
"39684","ENSG00000283857","MIR1247","miRNA"
"39709","ENSG00000266015","MIR4309","miRNA"
"39772","ENSG00000207568","MIR203A","miRNA"
"39773","ENSG00000283165","MIR203B","miRNA"
"39785","ENSG00000265291","MIR4710","miRNA"
"39811","ENSG00000273778","MIR6765","miRNA"
"39833","ENSG00000274172","MIR8071-1","miRNA"
"39835","ENSG00000277030","MIR8071-2","miRNA"
"39846","ENSG00000265612","MIR4539","miRNA"
"39847","ENSG00000264024","MIR4507","miRNA"
"39848","ENSG00000263413","MIR4538","miRNA"
"39849","ENSG00000264781","MIR4537","miRNA"
"40021","ENSG00000265929","MIR5195","miRNA"
"40071","ENSG00000265322","MIR3118-2","miRNA"
"40078","ENSG00000266545","MIR5701-1","miRNA"
"40105","ENSG00000277243","MIR3118-3","miRNA"
"40109","ENSG00000277841","MIR5701-2","miRNA"
"40127","ENSG00000265793","MIR3118-4","miRNA"
"40132","ENSG00000264902","MIR5701-3","miRNA"
"40151","ENSG00000221641","MIR1268A","miRNA"
"40184","ENSG00000276941","MIR4509-1","miRNA"
"40194","ENSG00000265673","MIR4508","miRNA"
"40319","ENSG00000266517","MIR4715","miRNA"
"40358","ENSG00000266039","MIR4509-2","miRNA"
"40362","ENSG00000263964","MIR4509-3","miRNA"
"40458","ENSG00000207702","MIR211","miRNA"
"40528","ENSG00000221649","MIR1233-1","miRNA"
"40536","ENSG00000221065","MIR1233-2","miRNA"
"40560","ENSG00000265102","MIR3942","miRNA"
"40565","ENSG00000265098","MIR4510","miRNA"
"40580","ENSG00000277202","MIR8063","miRNA"
"40706","ENSG00000207766","MIR626","miRNA"
"40716","ENSG00000264850","MIR4310","miRNA"
"40727","ENSG00000207712","MIR627","miRNA"
"40792","ENSG00000221792","MIR1282","miRNA"
"40856","ENSG00000284386","MIR147B","miRNA"
"40919","ENSG00000264210","MIR4716","miRNA"
"40941","ENSG00000284284","MIR4712","miRNA"
"40963","ENSG00000266593","MIR4713","miRNA"
"40965","ENSG00000283614","MIR7973-2","miRNA"
"40966","ENSG00000278098","MIR7973-1","miRNA"
"41004","ENSG00000221052","MIR1266","miRNA"
"41036","ENSG00000283891","MIR628","miRNA"
"41124","ENSG00000253030","MIR2116","miRNA"
"41186","ENSG00000277919","MIR8067","miRNA"
"41187","ENSG00000275451","MIR6085","miRNA"
"41193","ENSG00000211137","MIR190A","miRNA"
"41214","ENSG00000199156","MIR422A","miRNA"
"41241","ENSG00000221033","MIR1272","miRNA"
"41281","ENSG00000264737","MIR4511","miRNA"
"41288","ENSG00000263512","MIR4311","miRNA"
"41301","ENSG00000266589","MIR4512","miRNA"
"41346","ENSG00000265195","MIR4312","miRNA"
"41372","ENSG00000207965","MIR629","miRNA"
"41425","ENSG00000283798","MIR630","miRNA"
"41480","ENSG00000277391","MIR6881","miRNA"
"41494","ENSG00000264386","MIR4513","miRNA"
"41499","ENSG00000275411","MIR6882","miRNA"
"41528","ENSG00000284343","MIR631","miRNA"
"41554","ENSG00000284385","MIR4313","miRNA"
"41573","ENSG00000266449","MIR3713","miRNA"
"41644","ENSG00000207695","MIR184","miRNA"
"41679","ENSG00000284059","MIR5572","miRNA"
"41684","ENSG00000208003","MIR549A","miRNA"
"41689","ENSG00000265855","MIR4514","miRNA"
"41753","ENSG00000263643","MIR4515","miRNA"
"41819","ENSG00000284160","MIR7706","miRNA"
"41832","ENSG00000221634","MIR1276","miRNA"
"41835","ENSG00000264406","MIR548AP","miRNA"
"41860","ENSG00000221630","MIR1179","miRNA"
"41861","ENSG00000207703","MIR7-2","miRNA"
"41862","ENSG00000283484","MIR3529","miRNA"
"41882","ENSG00000275101","MIR6766","miRNA"
"41886","ENSG00000284329","MIR9-3","miRNA"
"41906","ENSG00000264966","MIR5094","miRNA"
"41908","ENSG00000264796","MIR5009","miRNA"
"41915","ENSG00000265871","MIR3174","miRNA"
"42008","ENSG00000284324","MIR3175","miRNA"
"42053","ENSG00000283888","MIR1469","miRNA"
"42095","ENSG00000264480","MIR4714","miRNA"
"42186","ENSG00000284557","MIR1302-10","miRNA"
"42188","ENSG00000275449","MIR6859-3","miRNA"
"42192","ENSG00000278739","MIR6859-4","miRNA"
"42232","ENSG00000266124","MIR5587","miRNA"
"42233","ENSG00000266235","MIR3176","miRNA"
"42265","ENSG00000207579","MIR662","miRNA"
"42338","ENSG00000265820","MIR3177","miRNA"
"42377","ENSG00000221656","MIR1225","miRNA"
"42380","ENSG00000284008","MIR6511B1","miRNA"
"42384","ENSG00000265867","MIR4516","miRNA"
"42385","ENSG00000264397","MIR3180-5","miRNA"
"42403","ENSG00000266643","MIR3677","miRNA"
"42404","ENSG00000284346","MIR940","miRNA"
"42405","ENSG00000264004","MIR4717","miRNA"
"42410","ENSG00000283180","MIR6767","miRNA"
"42414","ENSG00000274805","MIR6768","miRNA"
"42425","ENSG00000266232","MIR3178","miRNA"
"42516","ENSG00000273776","MIR6126","miRNA"
"42564","ENSG00000276641","MIR6769A","miRNA"
"42596","ENSG00000273648","MIR8065","miRNA"
"42690","ENSG00000221801","MIR548H2","miRNA"
"42729","ENSG00000264733","MIR4718","miRNA"
"42752","ENSG00000207639","MIR193B","miRNA"
"42753","ENSG00000199130","MIR365A","miRNA"
"42771","ENSG00000284305","MIR3179-1","miRNA"
"42772","ENSG00000263918","MIR3670-1","miRNA"
"42774","ENSG00000265537","MIR3180-1","miRNA"
"42778","ENSG00000275259","MIR6511A1","miRNA"
"42779","ENSG00000278265","MIR6770-1","miRNA"
"42783","ENSG00000238728","MIR1972-1","miRNA"
"42791","ENSG00000283346","MIR6511B2","miRNA"
"42793","ENSG00000264115","MIR3180-4","miRNA"
"42802","ENSG00000284184","MIR6506","miRNA"
"42804","ENSG00000283736","MIR484","miRNA"
"42822","ENSG00000257381","MIR3179-2","miRNA"
"42823","ENSG00000264722","MIR3670-2","miRNA"
"42825","ENSG00000265373","MIR3180-2","miRNA"
"42829","ENSG00000278221","MIR6511A2","miRNA"
"42830","ENSG00000277698","MIR6770-2","miRNA"
"42833","ENSG00000276311","MIR6511A3","miRNA"
"42860","ENSG00000273613","MIR6511A4","miRNA"
"42864","ENSG00000275391","MIR6770-3","miRNA"
"42867","ENSG00000266291","MIR3180-3","miRNA"
"42868","ENSG00000265776","MIR3670-3","miRNA"
"42870","ENSG00000266454","MIR3179-3","miRNA"
"42872","ENSG00000274025","MIR3670-4","miRNA"
"42873","ENSG00000277014","MIR3179-4","miRNA"
"42957","ENSG00000265462","MIR3680-1","miRNA"
"43033","ENSG00000274466","MIR1273H","miRNA"
"43065","ENSG00000265005","MIR548W","miRNA"
"43106","ENSG00000275429","MIR6862-1","miRNA"
"43128","ENSG00000278340","MIR6862-2","miRNA"
"43139","ENSG00000283845","MIR4721","miRNA"
"43149","ENSG00000284541","MIR4517","miRNA"
"43186","ENSG00000266758","MIR3680-2","miRNA"
"43267","ENSG00000266305","MIR4518","miRNA"
"43305","ENSG00000265991","MIR4519","miRNA"
"43307","ENSG00000211591","MIR762","miRNA"
"43682","ENSG00000274969","MIR6771","miRNA"
"43697","ENSG00000264947","MIR3181","miRNA"
"43801","ENSG00000265281","MIR3935","miRNA"
"43833","ENSG00000207649","MIR138-2","miRNA"
"43835","ENSG00000283471","MIR6863","miRNA"
"43876","ENSG00000274816","MIR6772","miRNA"
"44018","ENSG00000207948","MIR328","miRNA"
"44087","ENSG00000284259","MIR6773","miRNA"
"44146","ENSG00000223109","MIR1538","miRNA"
"44156","ENSG00000208017","MIR140","miRNA"
"44162","ENSG00000239118","MIR1972-2","miRNA"
"44349","ENSG00000266426","MIR4719","miRNA"
"44431","ENSG00000284473","MIR4720","miRNA"
"44437","ENSG00000277255","MIR7854","miRNA"
"44438","ENSG00000275109","MIR6504","miRNA"
"44457","ENSG00000277387","MIR8058","miRNA"
"44463","ENSG00000263785","MIR3182","miRNA"
"44511","ENSG00000266307","MIR5093","miRNA"
"44519","ENSG00000283416","MIR1910","miRNA"
"44530","ENSG00000274134","MIR6774","miRNA"
"44592","ENSG00000278598","MIR6775","miRNA"
"44609","ENSG00000263456","MIR5189","miRNA"
"44622","ENSG00000284585","MIR4722","miRNA"
"44726","ENSG00000264429","MIR3183","miRNA"
"44749","ENSG00000283824","MIR22","miRNA"
"44765","ENSG00000267200","MIR132","miRNA"
"44766","ENSG00000267195","MIR212","miRNA"
"44803","ENSG00000273606","MIR6776","miRNA"
"44807","ENSG00000221200","MIR1253","miRNA"
"44907","ENSG00000274300","MIR6864","miRNA"
"44908","ENSG00000278517","MIR6865","miRNA"
"44958","ENSG00000264468","MIR4520-1","miRNA"
"44959","ENSG00000283301","MIR4520-2","miRNA"
"44979","ENSG00000284112","MIR195","miRNA"
"44980","ENSG00000284027","MIR497","miRNA"
"44992","ENSG00000199053","MIR324","miRNA"
"45079","ENSG00000264005","MIR4314","miRNA"
"45083","ENSG00000284117","MIR6883","miRNA"
"45089","ENSG00000283160","MIR4521","miRNA"
"45186","ENSG00000266297","MIR744","miRNA"
"45194","ENSG00000265503","MIR1269B","miRNA"
"45202","ENSG00000221698","MIR548H3","miRNA"
"45226","ENSG00000265110","MIR4731","miRNA"
"45278","ENSG00000221355","MIR1288","miRNA"
"45354","ENSG00000274111","MIR6777","miRNA"
"45355","ENSG00000207839","MIR33B","miRNA"
"45378","ENSG00000283772","MIR6778","miRNA"
"45450","ENSG00000221540","MIR1180","miRNA"
"45624","ENSG00000263583","MIR4522","miRNA"
"45674","ENSG00000284532","MIR4723","miRNA"
"45726","ENSG00000284565","MIR451A","miRNA"
"45727","ENSG00000283364","MIR451B","miRNA"
"45728","ENSG00000283819","MIR144","miRNA"
"45729","ENSG00000284085","MIR4732","miRNA"
"45754","ENSG00000284162","MIR4523","miRNA"
"45786","ENSG00000283935","MIR423","miRNA"
"45787","ENSG00000284399","MIR3184","miRNA"
"45844","ENSG00000265444","MIR4733","miRNA"
"45856","ENSG00000284424","MIR4724","miRNA"
"45857","ENSG00000207614","MIR193A","miRNA"
"45861","ENSG00000265976","MIR4725","miRNA"
"45862","ENSG00000283978","MIR365B","miRNA"
"45896","ENSG00000283774","MIR632","miRNA"
"46073","ENSG00000276326","MIR2909","miRNA"
"46089","ENSG00000274620","MIR378J","miRNA"
"46116","ENSG00000275238","MIR4734","miRNA"
"46121","ENSG00000273627","MIR4726","miRNA"
"46131","ENSG00000274054","MIR4727","miRNA"
"46139","ENSG00000277057","MIR6779","miRNA"
"46172","ENSG00000265178","MIR4728","miRNA"
"46188","ENSG00000283721","MIR6884","miRNA"
"46195","ENSG00000284144","MIR6866","miRNA"
"46197","ENSG00000274621","MIR6867","miRNA"
"46296","ENSG00000283796","MIR6510","miRNA"
"46344","ENSG00000264314","MIR548AT","miRNA"
"46347","ENSG00000283929","MIR5010","miRNA"
"46369","ENSG00000275273","MIR6780A","miRNA"
"46380","ENSG00000278447","MIR6781","miRNA"
"46428","ENSG00000284344","MIR2117","miRNA"
"46468","ENSG00000275107","MIR6782","miRNA"
"46509","ENSG00000278223","MIR6783","miRNA"
"46517","ENSG00000277249","MIR6784","miRNA"
"46537","ENSG00000284055","MIR4315-1","miRNA"
"46586","ENSG00000264999","MIR5089","miRNA"
"46629","ENSG00000207947","MIR152","miRNA"
"46638","ENSG00000221739","MIR1203","miRNA"
"46654","ENSG00000284038","MIR10A","miRNA"
"46661","ENSG00000210741","MIR196A1","miRNA"
"46671","ENSG00000263602","MIR3185","miRNA"
"46701","ENSG00000273500","MIR6129","miRNA"
"46715","ENSG00000277478","MIR6165","miRNA"
"46782","ENSG00000278672","MIR8059","miRNA"
"46852","ENSG00000284542","MIR3614","miRNA"
"46898","ENSG00000284353","MIR142","miRNA"
"46899","ENSG00000264399","MIR4736","miRNA"
"46928","ENSG00000211514","MIR454","miRNA"
"46929","ENSG00000207996","MIR301A","miRNA"
"46940","ENSG00000263857","MIR4729","miRNA"
"46950","ENSG00000284190","MIR21","miRNA"
"46964","ENSG00000264049","MIR4737","miRNA"
"47043","ENSG00000207552","MIR633","miRNA"
"47104","ENSG00000265031","MIR1273E","miRNA"
"47109","ENSG00000284564","MIR3064","miRNA"
"47110","ENSG00000284368","MIR5047","miRNA"
"47121","ENSG00000278581","MIR6080","miRNA"
"47122","ENSG00000284172","MIR4315-2","miRNA"
"47160","ENSG00000207943","MIR634","miRNA"
"47178","ENSG00000263690","MIR548D2","miRNA"
"47179","ENSG00000207688","MIR548AA2","miRNA"
"47213","ENSG00000207561","MIR635","miRNA"
"47225","ENSG00000265331","MIR4524B","miRNA"
"47226","ENSG00000283385","MIR4524A","miRNA"
"47313","ENSG00000284186","MIR3615","miRNA"
"47354","ENSG00000264511","MIR3678","miRNA"
"47358","ENSG00000284595","MIR6785","miRNA"
"47372","ENSG00000283853","MIR4738","miRNA"
"47395","ENSG00000275360","MIR6868","miRNA"
"47437","ENSG00000283805","MIR636","miRNA"
"47449","ENSG00000284250","MIR6516","miRNA"
"47456","ENSG00000264060","MIR4316","miRNA"
"47516","ENSG00000266665","MIR4739","miRNA"
"47532","ENSG00000265561","MIR1268B","miRNA"
"47547","ENSG00000264961","MIR4730","miRNA"
"47569","ENSG00000207736","MIR657","miRNA"
"47570","ENSG00000211563","MIR3065","miRNA"
"47571","ENSG00000283604","MIR338","miRNA"
"47572","ENSG00000221025","MIR1250","miRNA"
"47593","ENSG00000266392","MIR4740","miRNA"
"47594","ENSG00000266189","MIR3186","miRNA"
"47609","ENSG00000277784","MIR6786","miRNA"
"47655","ENSG00000284574","MIR6787","miRNA"
"47686","ENSG00000266107","MIR4525","miRNA"
"47714","ENSG00000277521","MIR8078","miRNA"
"47800","ENSG00000275518","MIR6718","miRNA"
"47824","ENSG00000272380","MIR3976","miRNA"
"47832","ENSG00000283532","MIR4317","miRNA"
"47920","ENSG00000274838","MIR6788","miRNA"
"47934","ENSG00000283492","MIR7153","miRNA"
"48000","ENSG00000266146","MIR5190","miRNA"
"48008","ENSG00000263527","MIR4526","miRNA"
"48049","ENSG00000265499","MIR3156-2","miRNA"
"48080","ENSG00000221493","MIR320C1","miRNA"
"48087","ENSG00000283927","MIR133A1","miRNA"
"48088","ENSG00000284453","MIR1-2","miRNA"
"48113","ENSG00000284331","MIR4741","miRNA"
"48142","ENSG00000212051","MIR320C2","miRNA"
"48179","ENSG00000276221","MIR8057","miRNA"
"48207","ENSG00000283218","MIR302F","miRNA"
"48297","ENSG00000283514","MIR3975","miRNA"
"48301","ENSG00000207797","MIR187","miRNA"
"48302","ENSG00000265641","MIR3929","miRNA"
"48324","ENSG00000266530","MIR4318","miRNA"
"48332","ENSG00000283615","MIR924","miRNA"
"48333","ENSG00000283645","MIR5583-2","miRNA"
"48334","ENSG00000266148","MIR5583-1","miRNA"
"48360","ENSG00000265957","MIR4319","miRNA"
"48407","ENSG00000266582","MIR4527","miRNA"
"48427","ENSG00000266276","MIR4743","miRNA"
"48436","ENSG00000263849","MIR4744","miRNA"
"48445","ENSG00000284239","MIR1539","miRNA"
"48466","ENSG00000283343","MIR4320","miRNA"
"48500","ENSG00000263872","MIR4528","miRNA"
"48527","ENSG00000264571","MIR4529","miRNA"
"48571","ENSG00000284440","MIR122","miRNA"
"48572","ENSG00000207778","MIR3591","miRNA"
"48693","ENSG00000263354","MIR5011","miRNA"
"48756","ENSG00000263750","MIR548AV","miRNA"
"48884","ENSG00000283801","MIR1302-11","miRNA"
"48931","ENSG00000284361","MIR4745","miRNA"
"48933","ENSG00000263414","MIR3187","miRNA"
"49002","ENSG00000284216","MIR1909","miRNA"
"49026","ENSG00000221411","MIR1227","miRNA"
"49027","ENSG00000284129","MIR6789","miRNA"
"49030","ENSG00000284272","MIR4321","miRNA"
"49041","ENSG00000283728","MIR7108","miRNA"
"49049","ENSG00000277904","MIR7850","miRNA"
"49118","ENSG00000283928","MIR637","miRNA"
"49146","ENSG00000266437","MIR4746","miRNA"
"49164","ENSG00000207630","MIR7-3","miRNA"
"49173","ENSG00000263409","MIR4747","miRNA"
"49223","ENSG00000274390","MIR6885","miRNA"
"49224","ENSG00000273758","MIR6790","miRNA"
"49227","ENSG00000284159","MIR3940","miRNA"
"49246","ENSG00000283950","MIR6791","miRNA"
"49279","ENSG00000273657","MIR6792","miRNA"
"49329","ENSG00000265390","MIR4999","miRNA"
"49408","ENSG00000266204","MIR5589","miRNA"
"49420","ENSG00000264266","MIR4322","miRNA"
"49437","ENSG00000284268","MIR1181","miRNA"
"49444","ENSG00000221410","MIR1238","miRNA"
"49454","ENSG00000207972","MIR638","miRNA"
"49455","ENSG00000265879","MIR4748","miRNA"
"49456","ENSG00000207752","MIR199A1","miRNA"
"49457","ENSG00000275640","MIR6793","miRNA"
"49469","ENSG00000284553","MIR6886","miRNA"
"49494","ENSG00000274713","MIR7974","miRNA"
"49587","ENSG00000263800","MIR5684","miRNA"
"49596","ENSG00000276181","MIR6794","miRNA"
"49603","ENSG00000266721","MIR5695","miRNA"
"49607","ENSG00000274417","MIR6515","miRNA"
"49634","ENSG00000284387","MIR24-2","miRNA"
"49635","ENSG00000207808","MIR27A","miRNA"
"49636","ENSG00000207980","MIR23A","miRNA"
"49638","ENSG00000207613","MIR181C","miRNA"
"49639","ENSG00000207585","MIR181D","miRNA"
"49652","ENSG00000284081","MIR1199","miRNA"
"49675","ENSG00000283822","MIR639","miRNA"
"49708","ENSG00000275711","MIR6795","miRNA"
"49720","ENSG00000269782","MIR1470","miRNA"
"49884","ENSG00000267959","MIR3188","miRNA"
"49890","ENSG00000264175","MIR3189","miRNA"
"49941","ENSG00000207821","MIR640","miRNA"
"49998","ENSG00000238517","MIR1270","miRNA"
"50343","ENSG00000284065","MIR6887","miRNA"
"50360","ENSG00000284034","MIR5196","miRNA"
"50576","ENSG00000266559","MIR4530","miRNA"
"50607","ENSG00000277759","MIR6719","miRNA"
"50624","ENSG00000207631","MIR641","miRNA"
"50631","ENSG00000275652","MIR6796","miRNA"
"50719","ENSG00000276926","MIR6797","miRNA"
"50730","ENSG00000266226","MIR4323","miRNA"
"50743","ENSG00000277533","MIR8077","miRNA"
"50848","ENSG00000283673","MIR4531","miRNA"
"50854","ENSG00000284258","MIR8085","miRNA"
"50895","ENSG00000275726","MIR6088","miRNA"
"50903","ENSG00000284544","MIR330","miRNA"
"50907","ENSG00000207773","MIR642A","miRNA"
"50908","ENSG00000283212","MIR642B","miRNA"
"50929","ENSG00000211580","MIR769","miRNA"
"50971","ENSG00000211513","MIR320E","miRNA"
"50989","ENSG00000265134","MIR3190","miRNA"
"50990","ENSG00000284411","MIR3191","miRNA"
"51080","ENSG00000273898","MIR6798","miRNA"
"51111","ENSG00000265407","MIR4324","miRNA"
"51134","ENSG00000207782","MIR150","miRNA"
"51148","ENSG00000274306","MIR5088","miRNA"
"51156","ENSG00000276270","MIR6799","miRNA"
"51160","ENSG00000284114","MIR6800","miRNA"
"51164","ENSG00000265954","MIR4749","miRNA"
"51169","ENSG00000284394","MIR4750","miRNA"
"51174","ENSG00000283842","MIR4751","miRNA"
"51258","ENSG00000278617","MIR8074","miRNA"
"51304","ENSG00000207550","MIR99B","miRNA"
"51305","ENSG00000198972","MIRLET7E","miRNA"
"51306","ENSG00000208008","MIR125A","miRNA"
"51335","ENSG00000274380","MIR6801","miRNA"
"51340","ENSG00000208002","MIR643","miRNA"
"51418","ENSG00000207645","MIR512-1","miRNA"
"51419","ENSG00000207644","MIR512-2","miRNA"
"51420","ENSG00000221017","MIR1323","miRNA"
"51421","ENSG00000207869","MIR498","miRNA"
"51422","ENSG00000207599","MIR520E","miRNA"
"51423","ENSG00000207616","MIR515-1","miRNA"
"51424","ENSG00000207810","MIR519E","miRNA"
"51425","ENSG00000283540","MIR520F","miRNA"
"51426","ENSG00000207615","MIR515-2","miRNA"
"51427","ENSG00000207788","MIR519C","miRNA"
"51428","ENSG00000221421","MIR1283-1","miRNA"
"51429","ENSG00000207594","MIR520A","miRNA"
"51430","ENSG00000207580","MIR526B","miRNA"
"51431","ENSG00000207825","MIR519B","miRNA"
"51432","ENSG00000207711","MIR525","miRNA"
"51433","ENSG00000283455","MIR523","miRNA"
"51434","ENSG00000207706","MIR518F","miRNA"
"51435","ENSG00000207722","MIR520B","miRNA"
"51436","ENSG00000207862","MIR518B","miRNA"
"51437","ENSG00000207629","MIR526A1","miRNA"
"51438","ENSG00000207738","MIR520C","miRNA"
"51439","ENSG00000283490","MIR518C","miRNA"
"51440","ENSG00000283289","MIR524","miRNA"
"51441","ENSG00000207734","MIR517A","miRNA"
"51442","ENSG00000207981","MIR519D","miRNA"
"51443","ENSG00000207549","MIR521-2","miRNA"
"51445","ENSG00000207735","MIR520D","miRNA"
"51446","ENSG00000207837","MIR517B","miRNA"
"51447","ENSG00000207799","MIR520G","miRNA"
"51448","ENSG00000207925","MIR516B2","miRNA"
"51449","ENSG00000211532","MIR526A2","miRNA"
"51450","ENSG00000207987","MIR518E","miRNA"
"51451","ENSG00000207803","MIR518A1","miRNA"
"51453","ENSG00000283330","MIR518D","miRNA"
"51454","ENSG00000207946","MIR516B1","miRNA"
"51455","ENSG00000207699","MIR518A2","miRNA"
"51456","ENSG00000207838","MIR517C","miRNA"
"51457","ENSG00000207861","MIR520H","miRNA"
"51459","ENSG00000207634","MIR521-1","miRNA"
"51461","ENSG00000283685","MIR522","miRNA"
"51462","ENSG00000207992","MIR519A1","miRNA"
"51463","ENSG00000207979","MIR527","miRNA"
"51464","ENSG00000207767","MIR516A1","miRNA"
"51465","ENSG00000221548","MIR1283-2","miRNA"
"51467","ENSG00000207620","MIR516A2","miRNA"
"51469","ENSG00000284362","MIR519A2","miRNA"
"51475","ENSG00000199031","MIR371A","miRNA"
"51476","ENSG00000284568","MIR371B","miRNA"
"51477","ENSG00000199095","MIR372","miRNA"
"51478","ENSG00000199143","MIR373","miRNA"
"51488","ENSG00000284583","MIR935","miRNA"
"51515","ENSG00000264703","MIR4752","miRNA"
"51548","ENSG00000277636","MIR8061","miRNA"
"51580","ENSG00000275863","MIR7975","miRNA"
"51593","ENSG00000275519","MIR6804","miRNA"
"51594","ENSG00000278328","MIR6802","miRNA"
"51595","ENSG00000278264","MIR6803","miRNA"
"51610","ENSG00000284029","MIR6805","miRNA"
"51796","ENSG00000277588","MIR6806","miRNA"
"51807","ENSG00000266640","MIR4754","miRNA"
"51827","ENSG00000275924","MIR6807","miRNA"
"51876","ENSG00000284436","MIR6869","miRNA"
"51909","ENSG00000284481","MIR1292","miRNA"
"51960","ENSG00000199024","MIR103A2","miRNA"
"51961","ENSG00000283320","MIR103B2","miRNA"
"52033","ENSG00000278159","MIR8062","miRNA"
"52067","ENSG00000273745","MIR6870","miRNA"
"52170","ENSG00000265137","MIR3192","miRNA"
"52353","ENSG00000284419","MIR663A","miRNA"
"52408","ENSG00000264395","MIR3193","miRNA"
"52434","ENSG00000284125","MIR1825","miRNA"
"52489","ENSG00000264616","MIR4755","miRNA"
"52504","ENSG00000207997","MIR644A","miRNA"
"52519","ENSG00000207635","MIR499A","miRNA"
"52520","ENSG00000283441","MIR499B","miRNA"
"52539","ENSG00000221763","MIR1289-1","miRNA"
"52641","ENSG00000275453","MIR548O2","miRNA"
"52673","ENSG00000276169","MIR6871","miRNA"
"52731","ENSG00000266151","MIR3646","miRNA"
"52772","ENSG00000273555","MIR6812","miRNA"
"52792","ENSG00000266071","MIR3617","miRNA"
"52843","ENSG00000264901","MIR3616","miRNA"
"52922","ENSG00000208018","MIR645","miRNA"
"52924","ENSG00000221091","MIR1302-5","miRNA"
"52940","ENSG00000266761","MIR3194","miRNA"
"52974","ENSG00000265595","MIR4756","miRNA"
"53013","ENSG00000266666","MIR4325","miRNA"
