"","Ensembl_ID","Symbol","Biotype"
"8640","ENSG00000218109","KIRREL3-AS3","antisense"
"8641","ENSG00000255087","RP11-168K9.1","lincRNA"
"8642","ENSG00000272642","CTD-2234N14.1","lincRNA"
"8643","ENSG00000273409","RP11-480C22.1","lincRNA"
"8644","ENSG00000273415","RP11-702B10.2","lincRNA"
"8645","ENSG00000272575","RP11-702B10.1","lincRNA"
"8646","ENSG00000254588","RP11-1007G5.2","antisense"
"8647","ENSG00000245008","RP11-744N12.3","bidirectional_promoter_lncRNA"
"8648","ENSG00000254703","RP11-744N12.2","antisense"
"8649","ENSG00000281386","RP11-237N19.3","lincRNA"
"8650","ENSG00000281097","LINC01395","lincRNA"
"8651","ENSG00000233220","NCRNA00167","lincRNA"
"8652","ENSG00000175773","RP11-121M22.1","lincRNA"
"8653","ENSG00000175728","C11orf44","lincRNA"
"8654","ENSG00000254842","RP11-890B15.2","lincRNA"
"8655","ENSG00000255455","RP11-890B15.3","lincRNA"
"8656","ENSG00000236129","AP002856.4","lincRNA"
"8657","ENSG00000227125","AP002856.6","lincRNA"
"8658","ENSG00000237612","AP002856.7","lincRNA"
"8659","ENSG00000231698","AP002856.5","lincRNA"
"8660","ENSG00000237654","AP003025.2","antisense"
"8661","ENSG00000236082","RP11-217L21.1","antisense"
"8662","ENSG00000224795","AP003039.3","lincRNA"
"8663","ENSG00000238117","AP004372.1","antisense"
"8664","ENSG00000224700","RP11-697E14.2","antisense"
"8665","ENSG00000238262","AP004248.4","sense_intronic"
"8666","ENSG00000279090","RP11-684N3.1","TEC"
"8667","ENSG00000279497","RP11-654C20.1","TEC"
"8668","ENSG00000255371","RP11-419F8.1","sense_intronic"
"8669","ENSG00000279711","AP004782.1","TEC"
"8670","ENSG00000279189","RP11-861E23.2","TEC"
"8671","ENSG00000254896","RP11-861E23.1","sense_intronic"
"8672","ENSG00000255258","RP11-448P19.1","lincRNA"
"8673","ENSG00000280237","RP11-259P6.2","TEC"
"8674","ENSG00000255406","RP11-713P17.5","lincRNA"
"8675","ENSG00000204241","RP11-713P17.3","lincRNA"
"8676","ENSG00000254648","RP11-713P17.4","lincRNA"
"8677","ENSG00000255348","RP11-700F16.3","antisense"
"8678","ENSG00000255545","RP11-627G23.1","processed_transcript"
"8679","ENSG00000254573","AP004550.1","lincRNA"
"8680","ENSG00000254989","RP11-469N6.3","lincRNA"
"8681","ENSG00000255344","RP11-469N6.2","lincRNA"
"8682","ENSG00000251226","RP11-469N6.1","lincRNA"
"8683","ENSG00000255327","RP11-555G19.1","lincRNA"
"8684","ENSG00000279046","RP11-555G19.2","TEC"
"8685","ENSG00000255512","AP005135.2","lincRNA"
"8686","ENSG00000249054","RP11-598F7.1","lincRNA"
"8687","ENSG00000256948","RP11-598F7.3","antisense"
"8688","ENSG00000249695","RP11-598F7.4","antisense"
"8689","ENSG00000256694","RP11-598F7.5","antisense"
"8690","ENSG00000256540","RP11-598F7.6","lincRNA"
"8691","ENSG00000255671","RP11-283I3.1","antisense"
"8692","ENSG00000256577","RP11-283I3.2","antisense"
"8693","ENSG00000255746","RP11-283I3.4","sense_intronic"
"8694","ENSG00000261799","RP11-283I3.6","sense_overlapping"
"8695","ENSG00000256020","RP5-1154L15.2","sense_intronic"
"8696","ENSG00000255825","RP5-1154L15.1","antisense"
"8697","ENSG00000177406","RP11-218M22.1","antisense"
"8698","ENSG00000256672","RP11-218M22.2","lincRNA"
"8699","ENSG00000250132","RP11-359B12.2","antisense"
"8700","ENSG00000249028","RP5-951N9.1","antisense"
"8701","ENSG00000267285","RP5-951N9.2","sense_intronic"
"8702","ENSG00000249628","RP3-340I3.1","lincRNA"
"8703","ENSG00000256706","RP5-1096D14.3","antisense"
"8704","ENSG00000235049","RP5-1096D14.2","lincRNA"
"8705","ENSG00000203593","RP5-1096D14.6","antisense"
"8706","ENSG00000256837","RP5-1096D14.7","sense_intronic"
"8707","ENSG00000256257","RP5-1096D14.5","sense_intronic"
"8708","ENSG00000278255","RP1-53O8.2","antisense"
"8709","ENSG00000256025","RP1-53O8.1","antisense"
"8710","ENSG00000256721","RP5-977L1.1","sense_intronic"
"8711","ENSG00000256769","RP11-407G6.1","antisense"
"8712","ENSG00000256271","RP11-885B4.4","antisense"
"8713","ENSG00000246627","RP11-885B4.3","antisense"
"8714","ENSG00000256150","RP11-885B4.1","processed_transcript"
"8715","ENSG00000274659","RP11-986G18.2","lincRNA"
"8716","ENSG00000258325","RP4-816N1.6","antisense"
"8717","ENSG00000258092","RP4-816N1.7","antisense"
"8718","ENSG00000278356","RP11-372B4.3","sense_intronic"
"8719","ENSG00000250899","RP11-253E3.3","lincRNA"
"8720","ENSG00000256197","RP11-543P15.2","sense_intronic"
"8721","ENSG00000275850","RP11-543P15.3","sense_intronic"
"8722","ENSG00000236908","RP5-1063M23.2","lincRNA"
"8723","ENSG00000257048","RP11-476M19.2","lincRNA"
"8724","ENSG00000256691","RP11-476M19.3","antisense"
"8725","ENSG00000280202","RP5-1180D12.1","TEC"
"8726","ENSG00000283138","RP3-488M23.3","antisense"
"8727","ENSG00000256862","RP11-664D1.1","antisense"
"8728","ENSG00000256969","RP11-320N7.2","lincRNA"
"8729","ENSG00000255920","CCND2-AS1","processed_transcript"
"8730","ENSG00000256381","RP11-500M8.4","sense_intronic"
"8731","ENSG00000255474","RP11-234B24.2","lincRNA"
"8732","ENSG00000256988","RP11-234B24.4","lincRNA"
"8733","ENSG00000255608","RP3-377H17.2","sense_intronic"
"8734","ENSG00000256654","RP11-429A20.3","processed_transcript"
"8735","ENSG00000284513","RP3-377H17.3","lincRNA"
"8736","ENSG00000256115","RP11-319E16.1","lincRNA"
"8737","ENSG00000256417","RP11-1038A11.3","lincRNA"
"8738","ENSG00000256146","RP11-319E16.2","lincRNA"
"8739","ENSG00000256218","RP11-1038A11.2","lincRNA"
"8740","ENSG00000255983","RP11-1038A11.1","lincRNA"
"8741","ENSG00000255775","RP3-454B23.1","lincRNA"
"8742","ENSG00000256433","RP1-102E24.8","lincRNA"
"8743","ENSG00000215039","CD27-AS1","processed_transcript"
"8744","ENSG00000276718","RP1-102E24.10","antisense"
"8745","ENSG00000276232","SCARNA10","sense_intronic"
"8746","ENSG00000255966","RP5-940J5.3","antisense"
"8747","ENSG00000269968","RP5-940J5.9","antisense"
"8748","ENSG00000245667","RP5-940J5.8","antisense"
"8749","ENSG00000247853","RP5-940J5.6","antisense"
"8750","ENSG00000219410","RP4-761J14.8","bidirectional_promoter_lncRNA"
"8751","ENSG00000270068","RP4-761J14.9","antisense"
"8752","ENSG00000269892","RP4-761J14.10","lincRNA"
"8753","ENSG00000275703","U47924.32","lincRNA"
"8754","ENSG00000272173","U47924.31","antisense"
"8755","ENSG00000257084","U47924.27","lincRNA"
"8756","ENSG00000271969","U47924.29","antisense"
"8757","ENSG00000205885","ABC12-49244600F4.3","antisense"
"8758","ENSG00000276144","ABC12-49244600F4.4","lincRNA"
"8759","ENSG00000256967","RP11-273B20.1","antisense"
"8760","ENSG00000255572","RP11-273B20.3","antisense"
"8761","ENSG00000282080","RP11-69M1.8","lincRNA"
"8762","ENSG00000279865","RP11-69M1.6","TEC"
"8763","ENSG00000284697","RP11-266K4.15","processed_transcript"
"8764","ENSG00000226711","FAM66C","antisense"
"8765","ENSG00000276417","RP11-266K4.13","lincRNA"
"8766","ENSG00000275367","RP11-266K4.14","lincRNA"
"8767","ENSG00000215241","RP11-266K4.9","lincRNA"
"8768","ENSG00000226091","RP11-90D4.2","lincRNA"
"8769","ENSG00000256101","RP11-90D4.3","lincRNA"
"8770","ENSG00000255801","RP11-561P12.5","lincRNA"
"8771","ENSG00000280345","RP11-438L7.1","TEC"
"8772","ENSG00000255829","RP11-20D14.3","antisense"
"8773","ENSG00000256661","RP11-20D14.7","antisense"
"8774","ENSG00000249790","RP11-20D14.6","lincRNA"
"8775","ENSG00000256904","RP11-20D14.8","antisense"
"8776","ENSG00000282022","RP11-259O18.5","antisense"
"8777","ENSG00000257105","RP11-259O18.4","antisense"
"8778","ENSG00000214851","LINC00612","processed_transcript"
"8779","ENSG00000245105","RP11-436I9.2","antisense"
"8780","ENSG00000237248","RP11-118B22.2","lincRNA"
"8781","ENSG00000256427","RP11-118B22.4","lincRNA"
"8782","ENSG00000260423","RP13-735L24.1","lincRNA"
"8783","ENSG00000284634","RP11-726G1.2","processed_transcript"
"8784","ENSG00000272917","RP11-705C15.5","processed_transcript"
"8785","ENSG00000256442","RP11-705C15.4","antisense"
"8786","ENSG00000257027","RP11-705C15.3","sense_intronic"
"8787","ENSG00000256582","RP11-75L1.1","lincRNA"
"8788","ENSG00000255882","RP11-290C10.1","antisense"
"8789","ENSG00000225231","AC091814.2","lincRNA"
"8790","ENSG00000231560","AC091814.3","lincRNA"
"8791","ENSG00000256803","RP11-133L14.5","antisense"
"8792","ENSG00000255958","RP11-656E20.5","antisense"
"8793","ENSG00000256288","RP11-277P12.10","lincRNA"
"8794","ENSG00000256155","RP11-277P12.9","lincRNA"
"8795","ENSG00000245648","RP11-277P12.20","antisense"
"8796","ENSG00000256039","RP11-291B21.2","lincRNA"
"8797","ENSG00000256888","RP13-81N3.2","lincRNA"
"8798","ENSG00000256712","RP11-785H5.2","sense_intronic"
"8799","ENSG00000275119","RP11-711K1.8","lincRNA"
"8800","ENSG00000255790","RP11-711K1.7","sense_intronic"
"8801","ENSG00000256237","RP11-434C1.2","lincRNA"
"8802","ENSG00000247157","RP11-434C1.1","lincRNA"
"8803","ENSG00000205791","RP11-757G14.4","lincRNA"
"8804","ENSG00000255670","RP11-253I19.3","lincRNA"
"8805","ENSG00000275963","RP11-180M15.6","lincRNA"
"8806","ENSG00000257004","RP11-180M15.3","lincRNA"
"8807","ENSG00000275560","RP11-180M15.7","sense_intronic"
"8808","ENSG00000256658","RP11-180M15.4","antisense"
"8809","ENSG00000247498","RP11-392P7.6","antisense"
"8810","ENSG00000256011","RP11-392P7.7","antisense"
"8811","ENSG00000255621","RP11-377D9.3","lincRNA"
"8812","ENSG00000180861","C12orf36","lincRNA"
"8813","ENSG00000256306","RP11-4N23.1","processed_transcript"
"8814","ENSG00000277935","RP11-4N23.4","lincRNA"
"8815","ENSG00000256084","RP11-134N1.2","lincRNA"
"8816","ENSG00000255649","RP11-502N13.2","antisense"
"8817","ENSG00000256751","RP11-695J4.2","antisense"
"8818","ENSG00000214772","RP11-174G6.1","antisense"
"8819","ENSG00000261324","RP11-174G6.5","sense_overlapping"
"8820","ENSG00000256339","RP11-233G1.4","antisense"
"8821","ENSG00000255727","RP11-508P1.2","lincRNA"
"8822","ENSG00000256650","RP11-1018J8.2","sense_intronic"
"8823","ENSG00000255660","RP11-1018J8.3","lincRNA"
"8824","ENSG00000255565","RP11-6B19.1","lincRNA"
"8825","ENSG00000256564","RP11-424M22.3","antisense"
"8826","ENSG00000283240","RP11-239A17.1","lincRNA"
"8827","ENSG00000255871","RP11-69C13.1","lincRNA"
"8828","ENSG00000256994","RP11-871F6.3","lincRNA"
"8829","ENSG00000256389","RP11-606D9.1","lincRNA"
"8830","ENSG00000255648","RP11-361I14.2","antisense"
"8831","ENSG00000253284","RP11-282K24.3","sense_intronic"
"8832","ENSG00000255910","RP11-405A12.2","lincRNA"
"8833","ENSG00000256287","RP11-664H17.1","lincRNA"
"8834","ENSG00000256499","CTC-465D4.1","lincRNA"
"8835","ENSG00000256879","RP11-284H19.1","antisense"
"8836","ENSG00000256615","RP11-59N23.3","antisense"
"8837","ENSG00000255644","RP11-59N23.1","antisense"
"8838","ENSG00000257022","RP11-729I10.2","antisense"
"8839","ENSG00000275567","RP11-729I10.3","sense_intronic"
"8840","ENSG00000274624","RP11-49G2.3","sense_intronic"
"8841","ENSG00000256714","RP11-73M14.1","lincRNA"
"8842","ENSG00000256973","RP11-359J14.2","lincRNA"
"8843","ENSG00000250166","RP11-268P4.5","lincRNA"
"8844","ENSG00000257023","RP11-268P4.4","antisense"
"8845","ENSG00000274885","RP11-268P4.6","sense_intronic"
"8846","ENSG00000256995","RP11-114G22.1","lincRNA"
"8847","ENSG00000256923","RP11-449P1.1","lincRNA"
"8848","ENSG00000256321","RP11-153K16.1","lincRNA"
"8849","ENSG00000115934","RP11-153K16.2","lincRNA"
"8850","ENSG00000256473","RP11-437F6.1","antisense"
"8851","ENSG00000256120","RP11-778H2.1","lincRNA"
"8852","ENSG00000197503","RP11-615I16.2","lincRNA"
"8853","ENSG00000255745","RP11-625L16.1","lincRNA"
"8854","ENSG00000256482","RP11-625L16.3","antisense"
"8855","ENSG00000278969","RP11-662I13.3","TEC"
"8856","ENSG00000255921","RP11-662I13.2","antisense"
"8857","ENSG00000226397","C12orf77","lincRNA"
"8858","ENSG00000258449","RP11-713N11.4","antisense"
"8859","ENSG00000276842","RP11-713N11.6","antisense"
"8860","ENSG00000274987","RP11-295I5.3","antisense"
"8861","ENSG00000275197","RP11-295I5.4","antisense"
"8862","ENSG00000278743","RP11-707G18.1","lincRNA"
"8863","ENSG00000279173","RP11-318G8.4","TEC"
"8864","ENSG00000257009","RP11-685B13.2","sense_intronic"
"8865","ENSG00000256686","RP11-443N24.2","lincRNA"
"8866","ENSG00000256440","RP11-443N24.3","lincRNA"
"8867","ENSG00000256256","RP11-443N24.4","lincRNA"
"8868","ENSG00000246695","RP11-877E17.2","antisense"
"8869","ENSG00000256894","RP11-283G6.3","antisense"
"8870","ENSG00000256234","RP11-283G6.4","antisense"
"8871","ENSG00000255750","RP11-283G6.5","antisense"
"8872","ENSG00000278095","RP11-283G6.6","antisense"
"8873","ENSG00000255858","RP11-612B6.1","lincRNA"
"8874","ENSG00000255968","RP11-513G19.1","antisense"
"8875","ENSG00000256185","RP11-612B6.2","3prime_overlapping_ncRNA"
"8876","ENSG00000234428","RP11-666F17.1","antisense"
"8877","ENSG00000247903","RP11-421F16.3","antisense"
"8878","ENSG00000275764","RP11-582E3.6","lincRNA"
"8879","ENSG00000256226","RP11-582E3.2","lincRNA"
"8880","ENSG00000245311","RP11-165P7.1","antisense"
"8881","ENSG00000248100","RP11-709A23.1","lincRNA"
"8882","ENSG00000256377","RP11-1060J15.4","antisense"
"8883","ENSG00000276261","RP11-1060J15.9","antisense"
"8884","ENSG00000256504","RP11-1060J15.7","lincRNA"
"8885","ENSG00000256747","RP11-860B13.1","antisense"
"8886","ENSG00000256512","RP11-860B13.3","antisense"
"8887","ENSG00000257042","RP11-993B23.3","antisense"
"8888","ENSG00000247934","RP11-967K21.1","antisense"
"8889","ENSG00000278733","RP11-425D17.1","antisense"
"8890","ENSG00000273989","RP11-425D17.2","sense_intronic"
"8891","ENSG00000256513","RP11-977P2.1","lincRNA"
"8892","ENSG00000257258","RP11-946L16.1","lincRNA"
"8893","ENSG00000275278","RP11-946L16.2","antisense"
"8894","ENSG00000275476","RP11-996F15.4","antisense"
"8895","ENSG00000257176","RP11-996F15.2","antisense"
"8896","ENSG00000274315","RP11-996F15.5","antisense"
"8897","ENSG00000273680","RP11-996F15.6","antisense"
"8898","ENSG00000257599","OVCH1-AS1","antisense"
"8899","ENSG00000257456","RP11-310I24.1","antisense"
"8900","ENSG00000257262","RP11-776A13.1","lincRNA"
"8901","ENSG00000257756","RP11-776A13.3","lincRNA"
"8902","ENSG00000257932","RP11-155I9.1","lincRNA"
"8903","ENSG00000246331","RP11-77I22.2","lincRNA"
"8904","ENSG00000235884","RP11-77I22.3","lincRNA"
"8905","ENSG00000245614","RP11-551L14.5","antisense"
"8906","ENSG00000275097","RP11-627K11.6","3prime_overlapping_ncRNA"
"8907","ENSG00000177340","RP11-627K11.7","antisense"
"8908","ENSG00000256232","RP11-771K4.1","lincRNA"
"8909","ENSG00000275769","RP11-771K4.3","sense_intronic"
"8910","ENSG00000255867","RP11-820K3.5","antisense"
"8911","ENSG00000276900","RP11-467L13.7","antisense"
"8912","ENSG00000255760","RP11-428G5.5","lincRNA"
"8913","ENSG00000276136","RP11-50I19.2","lincRNA"
"8914","ENSG00000257530","RP11-843B15.2","antisense"
"8915","ENSG00000277342","RP11-843B15.4","sense_intronic"
"8916","ENSG00000274964","RP11-817I4.1","sense_intronic"
"8917","ENSG00000276115","RP11-817I4.2","sense_intronic"
"8918","ENSG00000276148","RP11-278C7.4","antisense"
"8919","ENSG00000274105","RP11-278C7.3","sense_intronic"
"8920","ENSG00000275854","RP11-278C7.5","sense_intronic"
"8921","ENSG00000274976","RP11-8P13.5","sense_intronic"
"8922","ENSG00000257435","RP11-267D19.1","lincRNA"
"8923","ENSG00000259937","RP11-438D14.2","sense_intronic"
"8924","ENSG00000273853","RP11-438D14.3","sense_intronic"
"8925","ENSG00000245482","RP11-847H18.2","antisense"
"8926","ENSG00000256538","RP11-847H18.3","lincRNA"
"8927","ENSG00000255628","RP11-313F23.3","lincRNA"
"8928","ENSG00000255652","RP11-313F23.4","lincRNA"
"8929","ENSG00000258119","RP11-804F13.1","lincRNA"
"8930","ENSG00000257718","RP11-396F22.1","antisense"
"8931","ENSG00000258144","RP11-554L12.1","lincRNA"
"8932","ENSG00000260943","RP11-476D10.1","lincRNA"
"8933","ENSG00000223914","AC079630.2","lincRNA"
"8934","ENSG00000225342","AC079630.4","antisense"
"8935","ENSG00000258167","RP11-115F18.1","antisense"
"8936","ENSG00000274682","RP11-385G16.1","sense_intronic"
"8937","ENSG00000257228","RP11-413B19.2","antisense"
"8938","ENSG00000257784","RP11-630C16.1","lincRNA"
"8939","ENSG00000257239","RP11-630C16.2","lincRNA"
"8940","ENSG00000274943","RP11-351C21.2","sense_intronic"
"8941","ENSG00000257225","RP11-328C8.4","antisense"
"8942","ENSG00000258068","RP11-328C8.5","sense_intronic"
"8943","ENSG00000257510","RP11-609L23.1","lincRNA"
"8944","ENSG00000257164","RP11-25I15.2","lincRNA"
"8945","ENSG00000257114","RP11-25I15.3","lincRNA"
"8946","ENSG00000257849","RP11-547C5.1","lincRNA"
"8947","ENSG00000257373","RP11-547C5.2","lincRNA"
"8948","ENSG00000258331","RP11-118A3.1","lincRNA"
"8949","ENSG00000257947","RP11-46I1.1","antisense"
"8950","ENSG00000275286","RP11-499A10.3","lincRNA"
"8951","ENSG00000257319","RP11-478B9.1","antisense"
"8952","ENSG00000278351","RP11-139E19.3","sense_intronic"
"8953","ENSG00000257657","RP11-352M15.1","lincRNA"
"8954","ENSG00000273015","RP11-352M15.2","lincRNA"
"8955","ENSG00000278475","RP11-19E18.2","sense_intronic"
"8956","ENSG00000274591","RP11-474P2.5","sense_intronic"
"8957","ENSG00000258096","RP11-474P2.2","antisense"
"8958","ENSG00000257261","RP11-96H19.1","lincRNA"
"8959","ENSG00000257496","RP11-474P2.4","lincRNA"
"8960","ENSG00000275481","RP11-474P2.6","lincRNA"
"8961","ENSG00000278896","RP11-474P2.7","TEC"
"8962","ENSG00000272369","RP11-446N19.1","lincRNA"
"8963","ENSG00000274723","RP11-618L22.1","lincRNA"
"8964","ENSG00000247774","RP11-493L12.2","processed_transcript"
"8965","ENSG00000257925","RP11-493L12.3","antisense"
"8966","ENSG00000258181","RP11-493L12.4","lincRNA"
"8967","ENSG00000276454","RP11-493L12.7","lincRNA"
"8968","ENSG00000257924","RP11-493L12.5","lincRNA"
"8969","ENSG00000257906","RP1-90J4.1","lincRNA"
"8970","ENSG00000276390","RP1-197B17.5","sense_intronic"
"8971","ENSG00000257433","RP1-197B17.3","antisense"
"8972","ENSG00000280054","RP1-197B17.7","TEC"
"8973","ENSG00000274902","RP1-197B17.4","lincRNA"
"8974","ENSG00000277173","CTD-2024F21.1","sense_intronic"
"8975","ENSG00000268069","RP5-1057I20.4","antisense"
"8976","ENSG00000276691","RP5-1057I20.5","antisense"
"8977","ENSG00000274737","RP5-1057I20.6","sense_intronic"
"8978","ENSG00000257488","RP5-1057I20.2","lincRNA"
"8979","ENSG00000205537","RP11-89H19.1","antisense"
"8980","ENSG00000278385","RP11-89H19.2","lincRNA"
"8981","ENSG00000279840","RP1-228P16.9","TEC"
"8982","ENSG00000258203","RP1-228P16.3","lincRNA"
"8983","ENSG00000257985","RP1-228P16.4","antisense"
"8984","ENSG00000257955","RP1-228P16.5","lincRNA"
"8985","ENSG00000276814","RP1-228P16.8","lincRNA"
"8986","ENSG00000274124","RP11-474C8.8","antisense"
"8987","ENSG00000279875","RP11-474C8.7","TEC"
"8988","ENSG00000269514","RP11-370I10.12","lincRNA"
"8989","ENSG00000258234","RP11-370I10.2","lincRNA"
"8990","ENSG00000275228","RP11-370I10.10","lincRNA"
"8991","ENSG00000257735","RP11-370I10.6","antisense"
"8992","ENSG00000273765","RP11-370I10.11","lincRNA"
"8993","ENSG00000258121","RP11-722P11.4","antisense"
"8994","ENSG00000257653","RP11-579D7.2","antisense"
"8995","ENSG00000257660","RP11-579D7.4","lincRNA"
"8996","ENSG00000258283","RP11-386G11.3","antisense"
"8997","ENSG00000257913","RP11-386G11.5","antisense"
"8998","ENSG00000257346","RP11-386G11.8","antisense"
"8999","ENSG00000258017","RP11-386G11.10","antisense"
"9000","ENSG00000258101","RP11-977B10.2","antisense"
"9001","ENSG00000258232","RP11-161H23.5","antisense"
"9002","ENSG00000258334","RP11-161H23.9","antisense"
"9003","ENSG00000257964","RP11-133N21.10","antisense"
"9004","ENSG00000258057","RP11-70F11.6","antisense"
"9005","ENSG00000257253","RP11-70F11.7","lincRNA"
"9006","ENSG00000258135","RP11-70F11.11","lincRNA"
"9007","ENSG00000257771","RP11-70F11.8","lincRNA"
"9008","ENSG00000257588","RP11-469H8.6","antisense"
"9009","ENSG00000257378","RP11-469H8.8","antisense"
"9010","ENSG00000272368","RP4-605O3.4","antisense"
"9011","ENSG00000257298","RP3-405J10.3","sense_intronic"
"9012","ENSG00000257256","RP3-405J10.4","antisense"
"9013","ENSG00000274156","RP11-407N8.6","lincRNA"
"9014","ENSG00000274797","RP11-407N8.5","antisense"
"9015","ENSG00000278126","RP11-454E5.4","sense_intronic"
"9016","ENSG00000271065","RP11-607P23.1","antisense"
"9017","ENSG00000260122","RP11-923I11.3","lincRNA"
"9018","ENSG00000260473","RP11-923I11.4","lincRNA"
"9019","ENSG00000261586","RP11-923I11.6","lincRNA"
"9020","ENSG00000259887","RP11-923I11.5","lincRNA"
"9021","ENSG00000259884","RP11-1100L3.8","lincRNA"
"9022","ENSG00000257663","RP11-1100L3.7","antisense"
"9023","ENSG00000257989","RP1-288H2.2","lincRNA"
"9024","ENSG00000258279","LOC283404","lincRNA"
"9025","ENSG00000257137","RP11-845M18.3","lincRNA"
"9026","ENSG00000257671","RP3-416H24.1","antisense"
"9027","ENSG00000257830","RP11-845M18.7","antisense"
"9028","ENSG00000257829","RP11-845M18.6","antisense"
"9029","ENSG00000258253","RP3-416H24.4","antisense"
"9030","ENSG00000257500","RP11-1020M18.10","antisense"
"9031","ENSG00000257495","RP11-641A6.2","antisense"
"9032","ENSG00000257700","RP11-641A6.3","antisense"
"9033","ENSG00000257475","RP11-983P16.2","sense_intronic"
"9034","ENSG00000257337","RP11-983P16.4","antisense"
"9035","ENSG00000257808","RP11-1136G11.8","lincRNA"
"9036","ENSG00000257605","RP11-680A11.5","antisense"
"9037","ENSG00000257379","RP11-793H13.8","processed_transcript"
"9038","ENSG00000282977","PCBP2-OT1","non_coding"
"9039","ENSG00000270175","RP11-793H13.11","antisense"
"9040","ENSG00000257550","RP11-793H13.3","antisense"
"9041","ENSG00000260492","CISTR","lincRNA"
"9042","ENSG00000260030","RP11-686F15.2","lincRNA"
"9043","ENSG00000249641","HOXC-AS5","antisense"
"9044","ENSG00000228630","HOTAIR","antisense"
"9045","ENSG00000251151","AC012531.14","processed_transcript"
"9046","ENSG00000250133","AC012531.16","processed_transcript"
"9047","ENSG00000250451","HOXC-AS1","antisense"
"9048","ENSG00000273046","RP11-834C11.14","processed_transcript"
"9049","ENSG00000260597","AC012531.25","lincRNA"
"9050","ENSG00000248265","RP11-834C11.3","lincRNA"
"9051","ENSG00000249388","RP11-834C11.6","lincRNA"
"9052","ENSG00000250432","RP11-834C11.5","lincRNA"
"9053","ENSG00000250742","RP11-834C11.4","lincRNA"
"9054","ENSG00000283073","RP11-834C11.15","lincRNA"
"9055","ENSG00000260470","RP11-834C11.11","lincRNA"
"9056","ENSG00000257534","RP11-834C11.10","lincRNA"
"9057","ENSG00000248576","RP11-834C11.8","antisense"
"9058","ENSG00000257596","RP11-968A15.2","antisense"
"9059","ENSG00000258344","RP11-968A15.8","sense_overlapping"
"9060","ENSG00000258137","RP11-753H16.3","antisense"
"9061","ENSG00000258086","RP11-753H16.5","antisense"
"9062","ENSG00000257477","RP11-753H16.4","lincRNA"
"9063","ENSG00000257824","RP11-1049A21.2","antisense"
"9064","ENSG00000257634","RP11-850F7.7","lincRNA"
"9065","ENSG00000257870","RP11-616L12.1","lincRNA"
"9066","ENSG00000258763","RP11-110A12.2","antisense"
"9067","ENSG00000258921","RP11-644F5.16","antisense"
"9068","ENSG00000258056","RP11-644F5.11","antisense"
"9069","ENSG00000257509","RP11-762I7.4","sense_intronic"
"9070","ENSG00000273973","RP11-973D8.5","sense_intronic"
"9071","ENSG00000258554","RP11-973D8.4","antisense"
"9072","ENSG00000273890","RP11-603J24.21","antisense"
"9073","ENSG00000257449","RP11-603J24.4","antisense"
"9074","ENSG00000257553","RP11-603J24.17","antisense"
"9075","ENSG00000258345","RP11-603J24.6","antisense"
"9076","ENSG00000258317","RP11-603J24.5","antisense"
"9077","ENSG00000257809","RP11-603J24.14","antisense"
"9078","ENSG00000258199","RP11-977G19.5","sense_overlapping"
"9079","ENSG00000258260","RP11-977G19.14","antisense"
"9080","ENSG00000257303","RP11-977G19.11","antisense"
"9081","ENSG00000257740","RP11-977G19.12","antisense"
"9082","ENSG00000276272","RP11-121C6.5","lincRNA"
"9083","ENSG00000259125","RP11-545N8.3","antisense"
"9084","ENSG00000276727","RP11-123K3.9","antisense"
"9085","ENSG00000258001","RP11-756H6.1","lincRNA"
"9086","ENSG00000224713","AC025165.8","antisense"
"9087","ENSG00000257342","RP11-571M6.7","antisense"
"9088","ENSG00000255737","AGAP2-AS1","antisense"
"9089","ENSG00000270039","RP11-571M6.17","lincRNA"
"9090","ENSG00000269903","RP11-571M6.18","lincRNA"
"9091","ENSG00000257953","RP11-620J15.1","antisense"
"9092","ENSG00000245651","RP11-620J15.2","lincRNA"
"9093","ENSG00000273805","RP11-620J15.4","antisense"
"9094","ENSG00000257698","RP11-620J15.3","lincRNA"
"9095","ENSG00000257541","RP11-58A17.4","lincRNA"
"9096","ENSG00000279134","RP11-489P6.1","TEC"
"9097","ENSG00000279411","RP11-489P6.2","TEC"
"9098","ENSG00000258231","RP11-362K2.2","lincRNA"
"9099","ENSG00000257259","RP11-767I20.1","lincRNA"
"9100","ENSG00000257443","RP11-150C16.1","antisense"
"9101","ENSG00000258214","RP11-272B17.1","lincRNA"
"9102","ENSG00000257230","RP11-272B17.2","lincRNA"
"9103","ENSG00000257294","RP11-316A16.1","lincRNA"
"9104","ENSG00000257880","RP11-769N19.2","sense_intronic"
"9105","ENSG00000257568","RP11-863H1.1","antisense"
"9106","ENSG00000221949","C12orf61","lincRNA"
"9107","ENSG00000257354","RP11-631N16.2","lincRNA"
"9108","ENSG00000275180","RP11-631N16.4","lincRNA"
"9109","ENSG00000257235","RP11-848D3.5","lincRNA"
"9110","ENSG00000279444","RP11-715H19.2","TEC"
"9111","ENSG00000258117","RP11-1022B3.1","lincRNA"
"9112","ENSG00000249753","RP11-415I12.3","antisense"
"9113","ENSG00000255850","RP11-415I12.5","antisense"
"9114","ENSG00000256571","RP11-274J7.2","sense_intronic"
"9115","ENSG00000255886","RP11-196H14.2","antisense"
"9116","ENSG00000255817","RP11-196H14.4","antisense"
"9117","ENSG00000255629","RP11-196H14.3","antisense"
